Date,Strategy,Realized,CVaR_Ex_Ante,Turnover
2011-01-31,DRP,0.002888884469998179,0.025644516795486356,0.004199159719085308
2011-01-31,MinCVaR,0.0032236440477968293,0.004842279505521396,1.2902005852577503e-16
2011-01-31,MinCVaR_Cap,0.0007546932433733666,0.014270895174743399,1.1761425167122752e-15
2011-02-28,EqualWeight,0.03047548918314782,0.10365267477054038,0.0
2011-02-28,MinVar,0.00015298518063230925,0.005285324621310621,0.0010406539113000661
2011-02-28,DRP,0.007010438710189636,0.025477213927369464,0.0015235481585700195
2011-02-28,MinCVaR,0.0002548277882521376,0.004842279505521402,2.3993394077104213e-16
2011-02-28,MinCVaR_Cap,0.0014980110204788912,0.014270895174743406,9.020562075079397e-16
2011-03-31,EqualWeight,0.006576025394315628,0.10365267477054038,0.0
2011-03-31,MinVar,-0.0014581576609090036,0.005286251862037636,0.00037181812782053074
2011-03-31,DRP,0.0007960472602175927,0.025543138558035517,0.0006294841021919594
2011-03-31,MinCVaR,-0.0022076729593489995,0.004842279505521402,0.0
2011-03-31,MinCVaR_Cap,-0.0015085055914791626,0.014270895174743406,0.0
2011-04-30,EqualWeight,0.026247461072408888,0.10365267477054038,0.0
2011-04-30,MinVar,0.006218529138558548,0.005119735480070096,0.009583236766063357
2011-04-30,DRP,0.012575695933651546,0.025140975858901304,0.005265785233888433
2011-04-30,MinCVaR,0.006660172986599018,0.004842279505521395,2.717010644248674e-16
2011-04-30,MinCVaR_Cap,0.013317764101947537,0.014270895174743402,5.030698080332741e-16
2011-05-31,EqualWeight,-0.0054218318919379,0.10365267477054038,0.0
2011-05-31,MinVar,0.0027029280908864553,0.0054475113766348825,0.018137969742465374
2011-05-31,DRP,0.004065364006118537,0.025341918008938077,0.003417151761873063
2011-05-31,MinCVaR,0.0027515132782447694,0.0048422795055214005,4.66423774603264e-16
2011-05-31,MinCVaR_Cap,0.01047580197696072,0.014270895174743413,1.5170156797417178e-15
2011-06-30,EqualWeight,-0.014718092864448168,0.10365267477054038,0.0
2011-06-30,MinVar,-0.0010661733812156698,0.005431564676601086,0.0010293449524485857
2011-06-30,DRP,-0.004361445309611458,0.025511610779874853,0.0018884181198937557
2011-06-30,MinCVaR,-0.001644012291616763,0.0048422795055214005,0.0
2011-06-30,MinCVaR_Cap,-0.0025899500879818524,0.014270895174743413,0.0
2011-07-31,EqualWeight,-0.01409974849918862,0.10365267477054038,0.0
2011-07-31,MinVar,0.002431650977316367,0.005404175828761206,0.002324777156828338
2011-07-31,DRP,0.002830825313583745,0.02531785901722667,0.0029183554115914884
2011-07-31,MinCVaR,0.002933985810576381,0.0048422795055214005,7.412690253283394e-16
2011-07-31,MinCVaR_Cap,0.01196580755639235,0.014270895174743416,1.929879867024198e-15
2011-08-31,EqualWeight,-0.04187826652807561,0.10365267477054038,0.0
2011-08-31,MinVar,0.0003595339778526376,0.005267699198107246,0.0074973126272212705
2011-08-31,DRP,-0.0021103953914835064,0.025638225395646093,0.004143186218259024
2011-08-31,MinCVaR,-0.00022390229155294173,0.004842279505521398,5.618335657819884e-16
2011-08-31,MinCVaR_Cap,0.013434355746067796,0.014270895174743406,5.0133508455729725e-16
2011-09-30,EqualWeight,-0.06262861932055544,0.10365267477054038,0.0
2011-09-30,MinVar,-0.004083968242617249,0.005403089632522279,0.007648503374328347
2011-09-30,DRP,-0.010529445279584942,0.025529587097469185,0.0009600207661121436
2011-09-30,MinCVaR,-0.0029301404628016407,0.004842279505521398,0.0
2011-09-30,MinCVaR_Cap,0.005219734878047156,0.014270895174743406,0.0
2011-10-31,EqualWeight,0.08758876896590867,0.10365267477054038,0.0
2011-10-31,MinVar,0.004964191160607841,0.00522074961985672,0.011595012308183461
2011-10-31,DRP,0.019089728393622787,0.025215869263212197,0.0033018501992677215
2011-10-31,MinCVaR,0.0065361774329203755,0.004842279505521396,1.349831704744453e-16
2011-10-31,MinCVaR_Cap,0.0021040116674001536,0.014270895174743406,3.443426099813962e-16
2011-11-30,EqualWeight,-0.0014349672826079402,0.10365267477054038,0.0
2011-11-30,MinVar,-0.00023790421688866316,0.005092563173372806,0.007911706225353006
2011-11-30,DRP,0.00066988026247668,0.026487626675685886,0.022210626557184202
2011-11-30,MinCVaR,-0.0005287837384493942,0.004842279505521397,1.315137235224917e-16
2011-11-30,MinCVaR_Cap,-0.0010802645999102984,0.014270895174743406,4.0419056990259605e-16
2011-12-31,EqualWeight,0.010213112761665004,0.10365267477054038,0.0
2011-12-31,MinVar,0.0004039294513942307,0.005104607290717776,0.0008942229429684484
2011-12-31,DRP,0.0061597551247345944,0.025910960049106698,0.00609767113377946
2011-12-31,MinCVaR,0.00037458651117768443,0.004842279505521397,1.614377034830916e-16
2011-12-31,MinCVaR_Cap,0.010446665740549171,0.014270895174743416,4.701100619897147e-16
2012-01-31,EqualWeight,0.040435281987288574,0.10365267477054038,0.0
2012-01-31,MinVar,0.0032256849716662383,0.005123956542286438,0.003051519450878141
2012-01-31,DRP,0.01035749491111275,0.025877185493009443,0.0010264374944091844
2012-01-31,MinCVaR,0.004563871480006449,0.004842279505521397,0.0
2012-01-31,MinCVaR_Cap,0.003363878512777788,0.014270895174743416,7.875644580934704e-16
2012-02-29,EqualWeight,0.026284473639341673,0.10365267477054038,0.0
2012-02-29,MinVar,0.0015768565612645175,0.005128547353337405,0.0007793487358757658
2012-02-29,DRP,0.003953682333024957,0.025654658385778403,0.002793723120049709
2012-02-29,MinCVaR,0.003049204751165769,0.004842279505521398,1.459336124165489e-16
2012-02-29,MinCVaR_Cap,-0.0010075210968945357,0.014270895174743413,4.865899350114944e-16
2012-03-31,EqualWeight,0.017455939855668987,0.10365267477054038,0.0
2012-03-31,MinVar,0.001168601397263526,0.005134504402647842,0.0004009032884214551
2012-03-31,DRP,0.0008033806130195498,0.0254290657862694,0.003435931093848584
2012-03-31,MinCVaR,0.0020986215366336205,0.004842279505521397,7.28583859910259e-17
2012-03-31,MinCVaR_Cap,-0.004246418411430688,0.014270895174743413,0.0
2012-04-30,EqualWeight,-0.0008150873724505851,0.10365267477054038,0.0
2012-04-30,MinVar,0.0015599354730419202,0.00530457429430371,0.010288172726589669
2012-04-30,DRP,0.004871299354809304,0.025188888920575712,0.0029236558701759164
2012-04-30,MinCVaR,0.0011819473159612012,0.004842279505521409,7.895160220039443e-16
2012-04-30,MinCVaR_Cap,0.008454052980617154,0.014270895174743415,6.487865800153259e-16
2012-05-31,EqualWeight,-0.04240216478322001,0.10365267477054038,0.0
2012-05-31,MinVar,-0.0020604964237246116,0.0051611279348644495,0.007949190675790373
2012-05-31,DRP,-0.003755989994655033,0.025214574594690523,0.0008635966982002397
2012-05-31,MinCVaR,-0.0036230993243173025,0.004842279505521399,5.496905014501507e-16
2012-05-31,MinCVaR_Cap,0.008262635191523714,0.01427089517474343,9.246076126956382e-16
2012-06-30,EqualWeight,0.030108519376481627,0.10365267477054038,0.0
2012-06-30,MinVar,0.000730024597604368,0.005169537701442791,0.0015246098942394057
2012-06-30,DRP,0.005664409724077054,0.025137949116105146,0.0021593166014663074
2012-06-30,MinCVaR,0.0011723921002846016,0.004842279505521397,2.1011838102769076e-16
2012-06-30,MinCVaR_Cap,0.0012464937081077805,0.01427089517474341,8.40473524110763e-16
2012-07-31,EqualWeight,0.009393764607811154,0.10365267477054038,0.0
2012-07-31,MinVar,0.003073737912324179,0.005214815721164683,0.002963757283832243
2012-07-31,DRP,0.0071982499807474246,0.025572384362076248,0.008241108027337473
2012-07-31,MinCVaR,0.003247423684775547,0.004842279505521397,0.0
2012-07-31,MinCVaR_Cap,0.01034088502052978,0.01427089517474341,0.0
2012-08-31,EqualWeight,0.01683201710833009,0.10365267477054038,0.0
2012-08-31,MinVar,0.001101303355400587,0.005211561264454606,0.00021146494648876287
2012-08-31,DRP,0.002812508901450039,0.02568293465399242,0.0026343569412130303
2012-08-31,MinCVaR,0.0026405720618715794,0.004842279505521399,1.9092800257469733e-16
2012-08-31,MinCVaR_Cap,-0.002175134452747992,0.01427089517474341,7.641456911677835e-16
2012-09-30,EqualWeight,0.01984913015929235,0.10365267477054038,0.0
2012-09-30,MinVar,0.0008477289212023304,0.005184648155970618,0.003304296634361963
2012-09-30,DRP,0.003991568263469682,0.025710385063073524,0.0005609174212749578
2012-09-30,MinCVaR,0.001133422443390517,0.004842279505521397,7.784571598445922e-17
2012-09-30,MinCVaR_Cap,0.0017598257415776567,0.014270895174743416,7.41594285980085e-16
2012-10-31,EqualWeight,-0.011275694337568844,0.10365267477054038,0.0
2012-10-31,MinVar,-0.003169132140349662,0.005167827995384948,0.0015230911803554381
2012-10-31,DRP,-0.003027526653600271,0.02459583323247979,0.015642733459900422
2012-10-31,MinCVaR,-0.004802762741385301,0.004842279505521397,9.432558900623889e-17
2012-10-31,MinCVaR_Cap,0.00032149882698247374,0.01427089517474341,3.3219954564955856e-16
2012-11-30,EqualWeight,0.006354923334279507,0.10365267477054038,0.0
2012-11-30,MinVar,0.00020102976862247762,0.005173644738753989,0.0015935802429938126
2012-11-30,DRP,0.0021994426334220264,0.024149439877805587,0.00736191082503854
2012-11-30,MinCVaR,0.0007470631864425323,0.004842279505521397,0.0
2012-11-30,MinCVaR_Cap,-8.11357283317317e-05,0.01427089517474341,0.0
2012-12-31,EqualWeight,0.010178865530471363,0.10365267477054038,0.0
2012-12-31,MinVar,9.080151357048811e-05,0.005230844805527182,0.0061222300293211854
2012-12-31,DRP,0.0003879228945391262,0.02413372272472844,0.0011953046408263212
2012-12-31,MinCVaR,1.3398145023668146e-05,0.00495267511303611,0.0076486485852507585
2012-12-31,MinCVaR_Cap,-0.002100776747086863,0.014270895174743406,1.0902737046514233e-15
2013-01-31,EqualWeight,0.04061322199128921,0.10365267477054038,0.0
2013-01-31,MinVar,0.0015801914483798553,0.005332219725897319,0.006861191002224651
2013-01-31,DRP,0.006526115009656452,0.021953646272711257,0.029169806796220245
2013-01-31,MinCVaR,0.0014120239815050889,0.004952675113036114,1.3270634591222574e-16
2013-01-31,MinCVaR_Cap,-0.0020987303792421603,0.014270895174743442,1.0330278299441886e-15
2013-02-28,EqualWeight,0.011024457733178936,0.10365267477054038,0.0
2013-02-28,MinVar,0.001254564291342761,0.005328494803169855,0.0002697591211137191
2013-02-28,DRP,0.004052344309599181,0.022040948008512022,0.001019345705160232
2013-02-28,MinCVaR,0.0011238784539602921,0.004952675113036113,6.461844948013606e-17
2013-02-28,MinCVaR_Cap,0.005279920797669282,0.014270895174743491,8.154067698828982e-15
2013-03-31,EqualWeight,0.03119703122745714,0.10365267477054038,0.0
2013-03-31,MinVar,0.0018383886178331556,0.005387919246388001,0.007571991828501001
2013-03-31,DRP,0.0067096022798474415,0.021138021747647277,0.01092403659956795
2013-03-31,MinCVaR,0.0020103301604524216,0.00495267511303611,1.5829351718288365e-16
2013-03-31,MinCVaR_Cap,0.003351582346682173,0.014270895174743491,0.0
2013-04-30,EqualWeight,0.01493360879044294,0.10365267477054038,0.0
2013-04-30,MinVar,0.001701745700780221,0.005515906073395117,0.010801713848838788
2013-04-30,DRP,0.006304931819925776,0.020815601735431167,0.004656357430238191
2013-04-30,MinCVaR,0.0019200770986782072,0.00495267511303611,0.0
2013-04-30,MinCVaR_Cap,0.009341741744077443,0.014270895174743491,0.0
2013-05-31,EqualWeight,0.008509709515035413,0.10365267477054038,0.0
2013-05-31,MinVar,-0.0019503870090381247,0.005727777077039777,0.01212673664707133
2013-05-31,DRP,-0.005146022659941996,0.020736609762021366,0.0008926142918461236
2013-05-31,MinCVaR,-0.00021729303245823436,0.00495267511303611,0.0
2013-05-31,MinCVaR_Cap,-0.01814888628499662,0.014270895174743491,0.0
2013-06-30,EqualWeight,-0.01537486763857599,0.10365267477054038,0.0
2013-06-30,MinVar,-0.001423912593055196,0.004536251289886361,0.014999861195712496
2013-06-30,DRP,-0.0067416793921151975,0.01979545862780528,0.012883505244783672
2013-06-30,MinCVaR,-0.0014840784593801728,0.004230463551720579,0.043948650362505275
2013-06-30,MinCVaR_Cap,-0.01060913792397201,0.01427089517474342,6.069797442442848e-15
2013-07-31,EqualWeight,0.04278636142742039,0.10365267477054038,0.0
2013-07-31,MinVar,0.0027941298228049273,0.00441409080949321,0.010495226274422256
2013-07-31,DRP,0.008724200886977694,0.01960333589345714,0.005184916637622274
2013-07-31,MinCVaR,0.0020692033659057783,0.004164489466476256,0.010797088006683065
2013-07-31,MinCVaR_Cap,0.004944597149607084,0.01450017318581809,0.06215423312320161
2013-08-31,EqualWeight,-0.02645813420891429,0.10365267477054038,0.0
2013-08-31,MinVar,-0.0016812198030942813,0.004713676207517157,0.015388264367767725
2013-08-31,DRP,-0.007402891797205978,0.020124203173820705,0.005296807533154413
2013-08-31,MinCVaR,-0.0010906293310410243,0.004164489466476256,0.0
2013-08-31,MinCVaR_Cap,-0.007572849575644303,0.0145001731858181,4.0332320816460765e-16
2013-09-30,EqualWeight,0.03239933676116871,0.10365267477054038,0.0
2013-09-30,MinVar,0.0033068984772529507,0.004616491286453653,0.004194010535430482
2013-09-30,DRP,0.009039328322458209,0.020289492627671307,0.0032495996971369664
2013-09-30,MinCVaR,0.0025768274662523356,0.004164489466476256,0.0
2013-09-30,MinCVaR_Cap,0.008854511824716093,0.0145001731858181,0.0
2013-10-31,EqualWeight,0.03335246809725084,0.10365267477054038,0.0
2013-10-31,MinVar,0.001474581865892763,0.004717516590091103,0.005902274430031047
2013-10-31,DRP,0.00821569217970463,0.020306817415466614,0.0015290976523021377
2013-10-31,MinCVaR,0.00104442562510166,0.0041644894664762564,3.5735303605122226e-16
2013-10-31,MinCVaR_Cap,0.0069375775671414765,0.01450017318581808,1.996666720849305e-15
2013-11-30,EqualWeight,0.018003287231116386,0.09888709500294912,0.0
2013-11-30,MinVar,0.001713832970746066,0.00483042403359397,0.011130866713531433
2013-11-30,DRP,0.0028358306122707195,0.021922268989833363,0.04852111483200728
2013-11-30,MinCVaR,0.0012424441092967924,0.0041644894664762564,0.0
2013-11-30,MinCVaR_Cap,-0.0005812106070436287,0.013884012215312557,0.11373446723235073
2013-12-31,EqualWeight,0.016974645909567997,0.07366425852552919,0.0
2013-12-31,MinVar,-0.0012649061606514263,0.004352785422652475,0.01129257336061072
2013-12-31,DRP,0.0013068987867720994,0.023738091587028408,0.19550159337847864
2013-12-31,MinCVaR,-0.0014781131734041002,0.0041644894664762564,0.0
2013-12-31,MinCVaR_Cap,-0.0029798995653637847,0.012671049186959375,0.15026201248154977
2014-01-31,EqualWeight,-0.01863652244166671,0.07366425852552919,0.0
2014-01-31,MinVar,0.0017510342769821653,0.0041953815376394735,0.006838948388941212
2014-01-31,DRP,0.0022128020915487307,0.02393286774340983,0.003620707166276427
2014-01-31,MinCVaR,0.0017779908763289067,0.0041644894664762564,0.0
2014-01-31,MinCVaR_Cap,0.008541573357335516,0.012671049186959375,0.0
2014-02-28,EqualWeight,0.03711574616363319,0.07366425852552919,0.0
2014-02-28,MinVar,0.0008825397426941448,0.004185876839808634,0.0028885443724884037
2014-02-28,DRP,0.013138938262098724,0.023560222564277228,0.03138941469332501
2014-02-28,MinCVaR,0.0008020990136167994,0.004164489466476256,5.145623510616204e-16
2014-02-28,MinCVaR_Cap,0.005631590881359157,0.012671049186959393,1.0356299151581538e-15
2014-03-31,EqualWeight,0.004719306750926389,0.06504023272459986,0.0
2014-03-31,MinVar,-0.0012265933235630342,0.0034513124606553552,0.002896248715996555
2014-03-31,DRP,0.0011437081992516185,0.01753145506531565,0.04764639203614652
2014-03-31,MinCVaR,-0.0010810126636627891,0.0034369134400253514,0.01547702923665633
2014-03-31,MinCVaR_Cap,-0.001015050675137335,0.009716263138909878,0.1511049658662894
2014-04-30,EqualWeight,0.002555374534057782,0.0517021477476975,0.0
2014-04-30,MinVar,0.0005677769774031852,0.003169342319443931,0.008667466069018777
2014-04-30,DRP,0.00560658399185553,0.011803875429857905,0.02573613737103992
2014-04-30,MinCVaR,0.0019134851418089207,0.0031360435683712874,0.057326696877352604
2014-04-30,MinCVaR_Cap,0.0021138154043621304,0.006745568040596435,0.1603824908525323
2014-05-31,EqualWeight,0.018041080388284524,0.0517021477476975,0.0
2014-05-31,MinVar,0.0021722405874174447,0.0031688240783649974,0.01665569476912591
2014-05-31,DRP,0.012201729791637889,0.011683302840283648,0.02078123181130778
2014-05-31,MinCVaR,0.002894384960211785,0.0031360435683712917,1.8691645453650096e-16
2014-05-31,MinCVaR_Cap,0.011247030876724882,0.006745568040596509,2.5971412520586767e-14
2014-06-30,EqualWeight,0.02187985782939371,0.0517021477476975,0.0
2014-06-30,MinVar,-4.195670751194221e-05,0.0031738989347241155,0.008133172730469193
2014-06-30,DRP,0.0064194262195293676,0.01170344467664044,0.009576058248442099
2014-06-30,MinCVaR,0.001958554077676297,0.0031360435683712917,0.0
2014-06-30,MinCVaR_Cap,0.003120183185899703,0.006745568040596509,0.0
2014-07-31,EqualWeight,-0.022464596259636323,0.0517021477476975,0.0
2014-07-31,MinVar,-0.0016415419811188982,0.003147021488540569,0.005600941326508644
2014-07-31,DRP,-0.007445632823585655,0.011682941377576177,0.005222814064558761
2014-07-31,MinCVaR,-0.0028502362871240514,0.00313604356837129,7.448468924975415e-16
2014-07-31,MinCVaR_Cap,-0.002706782146788848,0.006745568040596509,0.0
2014-08-31,EqualWeight,0.03647261158024128,0.0517021477476975,0.0
2014-08-31,MinVar,0.002693055807056406,0.0031579814797051764,0.008602550709301935
2014-08-31,DRP,0.019630664765624885,0.011618753460940514,0.0032109422220931248
2014-08-31,MinCVaR,0.005077870561377552,0.0031360435683712882,8.8557633448616e-16
2014-08-31,MinCVaR_Cap,0.013744309495216413,0.006745568040596436,2.726811831887943e-14
2014-09-30,EqualWeight,-0.023632378180796824,0.0517021477476975,0.0
2014-09-30,MinVar,-0.0010978545033199238,0.003223349417039498,0.007158369913407156
2014-09-30,DRP,-0.011955094975851526,0.011845657277588404,0.016003968094034496
2014-09-30,MinCVaR,-0.002012213318800395,0.003136043568371303,9.62988369601625e-16
2014-09-30,MinCVaR_Cap,-0.007550675729125468,0.006745568040596425,1.2984405217686401e-15
2014-10-31,EqualWeight,0.02663929267814133,0.0517021477476975,0.0
2014-10-31,MinVar,0.0031823513424579382,0.003222003658761957,0.005806666471507065
2014-10-31,DRP,0.014746971622198957,0.011493160708115891,0.018002221060075707
2014-10-31,MinCVaR,0.006060933429669189,0.003136043568371303,0.0
2014-10-31,MinCVaR_Cap,0.00983351077762812,0.006745568040596425,0.0
2014-11-30,EqualWeight,0.016962471689290298,0.0517021477476975,0.0
2014-11-30,MinVar,0.001722771417574254,0.0032349238102724574,0.0019393478937078405
2014-11-30,DRP,0.010466785201531627,0.011675568069822822,0.008114446290778714
2014-11-30,MinCVaR,0.0033100919483771106,0.003136043568371303,0.0
2014-11-30,MinCVaR_Cap,0.011451587185872001,0.006956792453233545,0.07924604831518703
2014-12-31,EqualWeight,0.004683180322434496,0.0517021477476975,0.0
