Date,Strategy,Asset,Weight
2012-04-30,MinCVaR_Cap,IWO,0.0
2012-04-30,MinCVaR_Cap,LQD,0.03436092531688897
2012-04-30,MinCVaR_Cap,SHY,0.4000000000000001
2012-04-30,MinCVaR_Cap,SPY,0.0
2012-04-30,MinCVaR_Cap,TIP,0.012137751174153189
2012-04-30,MinCVaR_Cap,TLT,0.0
2012-04-30,MinCVaR_Cap,VTI,0.0
2012-04-30,MinCVaR_Cap,XLB,0.0
2012-04-30,MinCVaR_Cap,XLE,0.0
2012-04-30,MinCVaR_Cap,XLF,0.0
2012-04-30,MinCVaR_Cap,XLI,0.0
2012-04-30,MinCVaR_Cap,XLK,0.0
2012-04-30,MinCVaR_Cap,XLP,0.0
2012-04-30,MinCVaR_Cap,XLU,0.04804062296278902
2012-04-30,MinCVaR_Cap,XLV,0.0
2012-04-30,MinCVaR_Cap,XLY,0.0
2012-05-31,EqualWeight,AGG,0.037037037037037035
2012-05-31,EqualWeight,IEF,0.037037037037037035
2012-05-31,EqualWeight,IJH,0.037037037037037035
2012-05-31,EqualWeight,IJJ,0.037037037037037035
2012-05-31,EqualWeight,ITOT,0.037037037037037035
2012-05-31,EqualWeight,IVV,0.037037037037037035
2012-05-31,EqualWeight,IWB,0.037037037037037035
2012-05-31,EqualWeight,IWD,0.037037037037037035
2012-05-31,EqualWeight,IWF,0.037037037037037035
2012-05-31,EqualWeight,IWM,0.037037037037037035
2012-05-31,EqualWeight,IWN,0.037037037037037035
2012-05-31,EqualWeight,IWO,0.037037037037037035
2012-05-31,EqualWeight,LQD,0.037037037037037035
2012-05-31,EqualWeight,SHY,0.037037037037037035
2012-05-31,EqualWeight,SPY,0.037037037037037035
2012-05-31,EqualWeight,TIP,0.037037037037037035
2012-05-31,EqualWeight,TLT,0.037037037037037035
2012-05-31,EqualWeight,VTI,0.037037037037037035
2012-05-31,EqualWeight,XLB,0.037037037037037035
2012-05-31,EqualWeight,XLE,0.037037037037037035
2012-05-31,EqualWeight,XLF,0.037037037037037035
2012-05-31,EqualWeight,XLI,0.037037037037037035
2012-05-31,EqualWeight,XLK,0.037037037037037035
2012-05-31,EqualWeight,XLP,0.037037037037037035
2012-05-31,EqualWeight,XLU,0.037037037037037035
2012-05-31,EqualWeight,XLV,0.037037037037037035
2012-05-31,EqualWeight,XLY,0.037037037037037035
2012-05-31,MinVar,AGG,0.0
2012-05-31,MinVar,IEF,0.0
2012-05-31,MinVar,IJH,5.897203391600202e-19
2012-05-31,MinVar,IJJ,5.85913778660882e-19
2012-05-31,MinVar,ITOT,7.977391494416607e-18
2012-05-31,MinVar,IVV,0.0
2012-05-31,MinVar,IWB,1.5918802525624887e-18
2012-05-31,MinVar,IWD,1.449431168658883e-18
2012-05-31,MinVar,IWF,0.0
2012-05-31,MinVar,IWM,0.0
2012-05-31,MinVar,IWN,1.0106640147943305e-19
2012-05-31,MinVar,IWO,0.0
2012-05-31,MinVar,LQD,0.0
2012-05-31,MinVar,SHY,0.9519898126362227
2012-05-31,MinVar,SPY,0.0
2012-05-31,MinVar,TIP,0.0
2012-05-31,MinVar,TLT,1.3548253530517637e-17
2012-05-31,MinVar,VTI,4.026656170277949e-18
2012-05-31,MinVar,XLB,0.0
2012-05-31,MinVar,XLE,0.0
2012-05-31,MinVar,XLF,0.0
2012-05-31,MinVar,XLI,0.0
2012-05-31,MinVar,XLK,0.04038782029251709
2012-05-31,MinVar,XLP,0.0
2012-05-31,MinVar,XLU,0.007622367071260341
2012-05-31,MinVar,XLV,0.0
2012-05-31,MinVar,XLY,0.0
2012-05-31,DRP,AGG,0.04884902710081135
2012-05-31,DRP,IEF,0.06057263478610823
2012-05-31,DRP,IJH,0.007786917837856222
2012-05-31,DRP,IJJ,0.007518237992784762
2012-05-31,DRP,ITOT,0.00842034046335956
2012-05-31,DRP,IVV,0.008737444695837432
2012-05-31,DRP,IWB,0.008544003755059182
2012-05-31,DRP,IWD,0.00797135436434108
2012-05-31,DRP,IWF,0.00904097928673611
2012-05-31,DRP,IWM,0.007418961764382339
2012-05-31,DRP,IWN,0.0070716812921674576
2012-05-31,DRP,IWO,0.007547742308401654
2012-05-31,DRP,LQD,0.02121051652212631
2012-05-31,DRP,SHY,0.6221725091429023
2012-05-31,DRP,SPY,0.008658251753899091
2012-05-31,DRP,TIP,0.02800623514785033
2012-05-31,DRP,TLT,0.03814521192172296
2012-05-31,DRP,VTI,0.008449995725230794
2012-05-31,DRP,XLB,0.006708335839189437
2012-05-31,DRP,XLE,0.008950733584696386
2012-05-31,DRP,XLF,0.005446850972623257
2012-05-31,DRP,XLI,0.006613097349923817
2012-05-31,DRP,XLK,0.009661757630873303
2012-05-31,DRP,XLP,0.012907753800168753
2012-05-31,DRP,XLU,0.014613164225682084
2012-05-31,DRP,XLV,0.01137639741550995
2012-05-31,DRP,XLY,0.007599863319756001
2012-05-31,MinCVaR,AGG,0.0
2012-05-31,MinCVaR,IEF,0.0
2012-05-31,MinCVaR,IJH,0.0
2012-05-31,MinCVaR,IJJ,0.0
2012-05-31,MinCVaR,ITOT,0.0
2012-05-31,MinCVaR,IVV,0.0
2012-05-31,MinCVaR,IWB,0.0
2012-05-31,MinCVaR,IWD,0.0
2012-05-31,MinCVaR,IWF,0.0
2012-05-31,MinCVaR,IWM,0.0
2012-05-31,MinCVaR,IWN,0.0
2012-05-31,MinCVaR,IWO,0.0
2012-05-31,MinCVaR,LQD,0.0
2012-05-31,MinCVaR,SHY,0.935445324602296
2012-05-31,MinCVaR,SPY,0.0
2012-05-31,MinCVaR,TIP,0.0
2012-05-31,MinCVaR,TLT,0.0
2012-05-31,MinCVaR,VTI,0.0
2012-05-31,MinCVaR,XLB,0.0
2012-05-31,MinCVaR,XLE,0.0
2012-05-31,MinCVaR,XLF,0.0
2012-05-31,MinCVaR,XLI,0.0
2012-05-31,MinCVaR,XLK,0.0635441497714708
2012-05-31,MinCVaR,XLP,0.0
2012-05-31,MinCVaR,XLU,0.0010105256262331747
2012-05-31,MinCVaR,XLV,0.0
2012-05-31,MinCVaR,XLY,0.0
2012-05-31,MinCVaR_Cap,AGG,0.3999999999999997
2012-05-31,MinCVaR_Cap,IEF,0.10546070054616954
2012-05-31,MinCVaR_Cap,IJH,0.0
2012-05-31,MinCVaR_Cap,IJJ,0.0
2012-05-31,MinCVaR_Cap,ITOT,0.0
2012-05-31,MinCVaR_Cap,IVV,0.0
2012-05-31,MinCVaR_Cap,IWB,0.0
2012-05-31,MinCVaR_Cap,IWD,0.0
2012-05-31,MinCVaR_Cap,IWF,0.0
2012-05-31,MinCVaR_Cap,IWM,0.0
2012-05-31,MinCVaR_Cap,IWN,0.0
2012-05-31,MinCVaR_Cap,IWO,0.0
2012-05-31,MinCVaR_Cap,LQD,0.03436092531688887
2012-05-31,MinCVaR_Cap,SHY,0.3999999999999997
2012-05-31,MinCVaR_Cap,SPY,0.0
2012-05-31,MinCVaR_Cap,TIP,0.012137751174153178
2012-05-31,MinCVaR_Cap,TLT,0.0
2012-05-31,MinCVaR_Cap,VTI,0.0
2012-05-31,MinCVaR_Cap,XLB,0.0
2012-05-31,MinCVaR_Cap,XLE,0.0
2012-05-31,MinCVaR_Cap,XLF,0.0
2012-05-31,MinCVaR_Cap,XLI,0.0
2012-05-31,MinCVaR_Cap,XLK,0.0
2012-05-31,MinCVaR_Cap,XLP,0.0
2012-05-31,MinCVaR_Cap,XLU,0.04804062296278922
2012-05-31,MinCVaR_Cap,XLV,0.0
2012-05-31,MinCVaR_Cap,XLY,0.0
2012-06-30,EqualWeight,AGG,0.037037037037037035
2012-06-30,EqualWeight,IEF,0.037037037037037035
2012-06-30,EqualWeight,IJH,0.037037037037037035
2012-06-30,EqualWeight,IJJ,0.037037037037037035
2012-06-30,EqualWeight,ITOT,0.037037037037037035
2012-06-30,EqualWeight,IVV,0.037037037037037035
2012-06-30,EqualWeight,IWB,0.037037037037037035
2012-06-30,EqualWeight,IWD,0.037037037037037035
2012-06-30,EqualWeight,IWF,0.037037037037037035
2012-06-30,EqualWeight,IWM,0.037037037037037035
2012-06-30,EqualWeight,IWN,0.037037037037037035
2012-06-30,EqualWeight,IWO,0.037037037037037035
2012-06-30,EqualWeight,LQD,0.037037037037037035
2012-06-30,EqualWeight,SHY,0.037037037037037035
2012-06-30,EqualWeight,SPY,0.037037037037037035
2012-06-30,EqualWeight,TIP,0.037037037037037035
2012-06-30,EqualWeight,TLT,0.037037037037037035
2012-06-30,EqualWeight,VTI,0.037037037037037035
2012-06-30,EqualWeight,XLB,0.037037037037037035
2012-06-30,EqualWeight,XLE,0.037037037037037035
2012-06-30,EqualWeight,XLF,0.037037037037037035
2012-06-30,EqualWeight,XLI,0.037037037037037035
2012-06-30,EqualWeight,XLK,0.037037037037037035
2012-06-30,EqualWeight,XLP,0.037037037037037035
2012-06-30,EqualWeight,XLU,0.037037037037037035
2012-06-30,EqualWeight,XLV,0.037037037037037035
2012-06-30,EqualWeight,XLY,0.037037037037037035
2012-06-30,MinVar,AGG,1.561151121671688e-16
2012-06-30,MinVar,IEF,0.0
2012-06-30,MinVar,IJH,0.0
2012-06-30,MinVar,IJJ,0.0
2012-06-30,MinVar,ITOT,0.0
2012-06-30,MinVar,IVV,0.0
2012-06-30,MinVar,IWB,0.0
2012-06-30,MinVar,IWD,1.8062968719458664e-18
2012-06-30,MinVar,IWF,0.0
2012-06-30,MinVar,IWM,6.766932877186133e-20
2012-06-30,MinVar,IWN,8.159124426746837e-19
2012-06-30,MinVar,IWO,1.2675091199800466e-18
2012-06-30,MinVar,LQD,0.0
2012-06-30,MinVar,SHY,0.9508247602887239
2012-06-30,MinVar,SPY,0.0
2012-06-30,MinVar,TIP,0.0
2012-06-30,MinVar,TLT,0.0
2012-06-30,MinVar,VTI,0.0
2012-06-30,MinVar,XLB,3.453590973878286e-19
2012-06-30,MinVar,XLE,1.411105440342566e-17
2012-06-30,MinVar,XLF,2.845432212252138e-19
2012-06-30,MinVar,XLI,4.525747265378128e-19
2012-06-30,MinVar,XLK,0.04002826274577658
2012-06-30,MinVar,XLP,3.635117575501983e-18
2012-06-30,MinVar,XLU,0.009146976965499569
2012-06-30,MinVar,XLV,5.019348200658175e-18
2012-06-30,MinVar,XLY,7.255248980890933e-20
2012-06-30,DRP,AGG,0.04851757611376529
2012-06-30,DRP,IEF,0.0598691757051091
2012-06-30,DRP,IJH,0.007751565859095463
2012-06-30,DRP,IJJ,0.007479067732624355
2012-06-30,DRP,ITOT,0.008417697255419692
2012-06-30,DRP,IVV,0.008739072731560044
2012-06-30,DRP,IWB,0.008541801156986993
2012-06-30,DRP,IWD,0.007960562191146001
2012-06-30,DRP,IWF,0.009044466451446671
2012-06-30,DRP,IWM,0.007371993853953536
2012-06-30,DRP,IWN,0.007015510922207083
2012-06-30,DRP,IWO,0.007511834447201511
2012-06-30,DRP,LQD,0.021068381564255296
2012-06-30,DRP,SHY,0.6240481501693251
2012-06-30,DRP,SPY,0.008661558821370142
2012-06-30,DRP,TIP,0.027737428093711675
2012-06-30,DRP,TLT,0.03781109884603846
2012-06-30,DRP,VTI,0.00844236089315485
2012-06-30,DRP,XLB,0.006658788088151617
2012-06-30,DRP,XLE,0.008961321366270378
2012-06-30,DRP,XLF,0.0054361523781927676
2012-06-30,DRP,XLI,0.006602244920312873
2012-06-30,DRP,XLK,0.009678540497774264
2012-06-30,DRP,XLP,0.012882686578741427
2012-06-30,DRP,XLU,0.014726219699841406
2012-06-30,DRP,XLV,0.011511224600014953
2012-06-30,DRP,XLY,0.007553519062329178
2012-06-30,MinCVaR,AGG,0.0
2012-06-30,MinCVaR,IEF,0.0
2012-06-30,MinCVaR,IJH,0.0
2012-06-30,MinCVaR,IJJ,0.0
2012-06-30,MinCVaR,ITOT,0.0
2012-06-30,MinCVaR,IVV,0.0
2012-06-30,MinCVaR,IWB,0.0
2012-06-30,MinCVaR,IWD,0.0
2012-06-30,MinCVaR,IWF,0.0
2012-06-30,MinCVaR,IWM,0.0
2012-06-30,MinCVaR,IWN,0.0
2012-06-30,MinCVaR,IWO,0.0
2012-06-30,MinCVaR,LQD,0.0
2012-06-30,MinCVaR,SHY,0.9354453246022961
2012-06-30,MinCVaR,SPY,0.0
2012-06-30,MinCVaR,TIP,0.0
2012-06-30,MinCVaR,TLT,0.0
2012-06-30,MinCVaR,VTI,0.0
2012-06-30,MinCVaR,XLB,0.0
2012-06-30,MinCVaR,XLE,0.0
2012-06-30,MinCVaR,XLF,0.0
2012-06-30,MinCVaR,XLI,0.0
2012-06-30,MinCVaR,XLK,0.06354414977147087
2012-06-30,MinCVaR,XLP,0.0
2012-06-30,MinCVaR,XLU,0.0010105256262329348
2012-06-30,MinCVaR,XLV,0.0
2012-06-30,MinCVaR,XLY,0.0
2012-06-30,MinCVaR_Cap,AGG,0.4
2012-06-30,MinCVaR_Cap,IEF,0.10546070054616885
2012-06-30,MinCVaR_Cap,IJH,0.0
2012-06-30,MinCVaR_Cap,IJJ,0.0
2012-06-30,MinCVaR_Cap,ITOT,0.0
2012-06-30,MinCVaR_Cap,IVV,0.0
2012-06-30,MinCVaR_Cap,IWB,0.0
2012-06-30,MinCVaR_Cap,IWD,0.0
2012-06-30,MinCVaR_Cap,IWF,0.0
2012-06-30,MinCVaR_Cap,IWM,0.0
2012-06-30,MinCVaR_Cap,IWN,0.0
2012-06-30,MinCVaR_Cap,IWO,0.0
2012-06-30,MinCVaR_Cap,LQD,0.03436092531688877
2012-06-30,MinCVaR_Cap,SHY,0.4
2012-06-30,MinCVaR_Cap,SPY,0.0
2012-06-30,MinCVaR_Cap,TIP,0.012137751174153243
2012-06-30,MinCVaR_Cap,TLT,0.0
2012-06-30,MinCVaR_Cap,VTI,0.0
2012-06-30,MinCVaR_Cap,XLB,0.0
2012-06-30,MinCVaR_Cap,XLE,0.0
2012-06-30,MinCVaR_Cap,XLF,0.0
2012-06-30,MinCVaR_Cap,XLI,0.0
2012-06-30,MinCVaR_Cap,XLK,0.0
2012-06-30,MinCVaR_Cap,XLP,0.0
2012-06-30,MinCVaR_Cap,XLU,0.04804062296278906
2012-06-30,MinCVaR_Cap,XLV,0.0
2012-06-30,MinCVaR_Cap,XLY,0.0
2012-07-31,EqualWeight,AGG,0.037037037037037035
2012-07-31,EqualWeight,IEF,0.037037037037037035
2012-07-31,EqualWeight,IJH,0.037037037037037035
2012-07-31,EqualWeight,IJJ,0.037037037037037035
2012-07-31,EqualWeight,ITOT,0.037037037037037035
2012-07-31,EqualWeight,IVV,0.037037037037037035
2012-07-31,EqualWeight,IWB,0.037037037037037035
2012-07-31,EqualWeight,IWD,0.037037037037037035
2012-07-31,EqualWeight,IWF,0.037037037037037035
2012-07-31,EqualWeight,IWM,0.037037037037037035
2012-07-31,EqualWeight,IWN,0.037037037037037035
2012-07-31,EqualWeight,IWO,0.037037037037037035
2012-07-31,EqualWeight,LQD,0.037037037037037035
2012-07-31,EqualWeight,SHY,0.037037037037037035
2012-07-31,EqualWeight,SPY,0.037037037037037035
2012-07-31,EqualWeight,TIP,0.037037037037037035
2012-07-31,EqualWeight,TLT,0.037037037037037035
2012-07-31,EqualWeight,VTI,0.037037037037037035
2012-07-31,EqualWeight,XLB,0.037037037037037035
2012-07-31,EqualWeight,XLE,0.037037037037037035
2012-07-31,EqualWeight,XLF,0.037037037037037035
2012-07-31,EqualWeight,XLI,0.037037037037037035
2012-07-31,EqualWeight,XLK,0.037037037037037035
2012-07-31,EqualWeight,XLP,0.037037037037037035
2012-07-31,EqualWeight,XLU,0.037037037037037035
2012-07-31,EqualWeight,XLV,0.037037037037037035
2012-07-31,EqualWeight,XLY,0.037037037037037035
2012-07-31,MinVar,AGG,0.0
2012-07-31,MinVar,IEF,0.0
2012-07-31,MinVar,IJH,0.0
2012-07-31,MinVar,IJJ,7.564347846469517e-19
2012-07-31,MinVar,ITOT,0.0
2012-07-31,MinVar,IVV,0.0
2012-07-31,MinVar,IWB,6.1599201140774075e-19
2012-07-31,MinVar,IWD,2.636057629157707e-18
2012-07-31,MinVar,IWF,0.0
2012-07-31,MinVar,IWM,0.0
2012-07-31,MinVar,IWN,5.181577915289517e-20
2012-07-31,MinVar,IWO,2.9190569326478998e-21
2012-07-31,MinVar,LQD,5.427976307138647e-18
2012-07-31,MinVar,SHY,0.9507726030649185
2012-07-31,MinVar,SPY,6.060770227907669e-20
2012-07-31,MinVar,TIP,0.0
2012-07-31,MinVar,TLT,0.0
2012-07-31,MinVar,VTI,9.423210797181026e-18
2012-07-31,MinVar,XLB,0.0
2012-07-31,MinVar,XLE,0.0
2012-07-31,MinVar,XLF,0.0
2012-07-31,MinVar,XLI,9.258771710574585e-20
2012-07-31,MinVar,XLK,0.03711666268574983
2012-07-31,MinVar,XLP,8.006431469630271e-19
2012-07-31,MinVar,XLU,0.012110734249331742
2012-07-31,MinVar,XLV,1.416154091604594e-18
2012-07-31,MinVar,XLY,0.0
2012-07-31,DRP,AGG,0.04943088074254118
2012-07-31,DRP,IEF,0.06182975752067193
2012-07-31,DRP,IJH,0.007825934552282796
2012-07-31,DRP,IJJ,0.007552210982569381
2012-07-31,DRP,ITOT,0.008499063197956234
2012-07-31,DRP,IVV,0.00881861337053119
2012-07-31,DRP,IWB,0.008620677099133138
2012-07-31,DRP,IWD,0.008048370531123452
2012-07-31,DRP,IWF,0.009109912279623928
2012-07-31,DRP,IWM,0.007450996424186594
2012-07-31,DRP,IWN,0.007101390682162742
2012-07-31,DRP,IWO,0.007580408801299884
2012-07-31,DRP,LQD,0.021411984580593284
2012-07-31,DRP,SHY,0.6158170031581908
2012-07-31,DRP,SPY,0.008741198700842593
2012-07-31,DRP,TIP,0.028454547084035327
2012-07-31,DRP,TLT,0.04021060843654235
2012-07-31,DRP,VTI,0.008518808184650173
2012-07-31,DRP,XLB,0.006729053269833389
2012-07-31,DRP,XLE,0.008951360350067225
2012-07-31,DRP,XLF,0.005498325539644875
2012-07-31,DRP,XLI,0.006683274306571266
2012-07-31,DRP,XLK,0.009731604437822259
2012-07-31,DRP,XLP,0.013086820799452656
2012-07-31,DRP,XLU,0.01503011431044475
2012-07-31,DRP,XLV,0.011630499297933326
2012-07-31,DRP,XLY,0.007636581359293381
2012-07-31,MinCVaR,AGG,0.0
2012-07-31,MinCVaR,IEF,0.0
2012-07-31,MinCVaR,IJH,0.0
2012-07-31,MinCVaR,IJJ,0.0
2012-07-31,MinCVaR,ITOT,0.0
2012-07-31,MinCVaR,IVV,0.0
2012-07-31,MinCVaR,IWB,0.0
2012-07-31,MinCVaR,IWD,0.0
2012-07-31,MinCVaR,IWF,0.0
2012-07-31,MinCVaR,IWM,0.0
2012-07-31,MinCVaR,IWN,0.0
2012-07-31,MinCVaR,IWO,0.0
2012-07-31,MinCVaR,LQD,0.0
2012-07-31,MinCVaR,SHY,0.9354453246022961
2012-07-31,MinCVaR,SPY,0.0
2012-07-31,MinCVaR,TIP,0.0
2012-07-31,MinCVaR,TLT,0.0
2012-07-31,MinCVaR,VTI,0.0
2012-07-31,MinCVaR,XLB,0.0
2012-07-31,MinCVaR,XLE,0.0
2012-07-31,MinCVaR,XLF,0.0
2012-07-31,MinCVaR,XLI,0.0
2012-07-31,MinCVaR,XLK,0.06354414977147087
2012-07-31,MinCVaR,XLP,0.0
2012-07-31,MinCVaR,XLU,0.0010105256262329348
2012-07-31,MinCVaR,XLV,0.0
2012-07-31,MinCVaR,XLY,0.0
2012-07-31,MinCVaR_Cap,AGG,0.4
2012-07-31,MinCVaR_Cap,IEF,0.10546070054616885
2012-07-31,MinCVaR_Cap,IJH,0.0
2012-07-31,MinCVaR_Cap,IJJ,0.0
2012-07-31,MinCVaR_Cap,ITOT,0.0
2012-07-31,MinCVaR_Cap,IVV,0.0
2012-07-31,MinCVaR_Cap,IWB,0.0
2012-07-31,MinCVaR_Cap,IWD,0.0
2012-07-31,MinCVaR_Cap,IWF,0.0
2012-07-31,MinCVaR_Cap,IWM,0.0
2012-07-31,MinCVaR_Cap,IWN,0.0
2012-07-31,MinCVaR_Cap,IWO,0.0
2012-07-31,MinCVaR_Cap,LQD,0.03436092531688877
2012-07-31,MinCVaR_Cap,SHY,0.4
2012-07-31,MinCVaR_Cap,SPY,0.0
2012-07-31,MinCVaR_Cap,TIP,0.012137751174153243
2012-07-31,MinCVaR_Cap,TLT,0.0
2012-07-31,MinCVaR_Cap,VTI,0.0
2012-07-31,MinCVaR_Cap,XLB,0.0
2012-07-31,MinCVaR_Cap,XLE,0.0
2012-07-31,MinCVaR_Cap,XLF,0.0
2012-07-31,MinCVaR_Cap,XLI,0.0
2012-07-31,MinCVaR_Cap,XLK,0.0
2012-07-31,MinCVaR_Cap,XLP,0.0
2012-07-31,MinCVaR_Cap,XLU,0.04804062296278906
2012-07-31,MinCVaR_Cap,XLV,0.0
2012-07-31,MinCVaR_Cap,XLY,0.0
2012-08-31,EqualWeight,AGG,0.037037037037037035
2012-08-31,EqualWeight,IEF,0.037037037037037035
2012-08-31,EqualWeight,IJH,0.037037037037037035
2012-08-31,EqualWeight,IJJ,0.037037037037037035
2012-08-31,EqualWeight,ITOT,0.037037037037037035
2012-08-31,EqualWeight,IVV,0.037037037037037035
2012-08-31,EqualWeight,IWB,0.037037037037037035
2012-08-31,EqualWeight,IWD,0.037037037037037035
2012-08-31,EqualWeight,IWF,0.037037037037037035
2012-08-31,EqualWeight,IWM,0.037037037037037035
2012-08-31,EqualWeight,IWN,0.037037037037037035
2012-08-31,EqualWeight,IWO,0.037037037037037035
2012-08-31,EqualWeight,LQD,0.037037037037037035
2012-08-31,EqualWeight,SHY,0.037037037037037035
2012-08-31,EqualWeight,SPY,0.037037037037037035
2012-08-31,EqualWeight,TIP,0.037037037037037035
2012-08-31,EqualWeight,TLT,0.037037037037037035
2012-08-31,EqualWeight,VTI,0.037037037037037035
2012-08-31,EqualWeight,XLB,0.037037037037037035
2012-08-31,EqualWeight,XLE,0.037037037037037035
2012-08-31,EqualWeight,XLF,0.037037037037037035
2012-08-31,EqualWeight,XLI,0.037037037037037035
2012-08-31,EqualWeight,XLK,0.037037037037037035
2012-08-31,EqualWeight,XLP,0.037037037037037035
2012-08-31,EqualWeight,XLU,0.037037037037037035
2012-08-31,EqualWeight,XLV,0.037037037037037035
2012-08-31,EqualWeight,XLY,0.037037037037037035
2012-08-31,MinVar,AGG,0.0
2012-08-31,MinVar,IEF,0.0
2012-08-31,MinVar,IJH,0.0
2012-08-31,MinVar,IJJ,4.000633534880222e-19
2012-08-31,MinVar,ITOT,5.198734313477308e-19
2012-08-31,MinVar,IVV,0.0
2012-08-31,MinVar,IWB,0.0
2012-08-31,MinVar,IWD,7.740197854359274e-18
2012-08-31,MinVar,IWF,0.0
2012-08-31,MinVar,IWM,0.0
2012-08-31,MinVar,IWN,0.0
2012-08-31,MinVar,IWO,0.0
2012-08-31,MinVar,LQD,0.0
2012-08-31,MinVar,SHY,0.9507624076577338
2012-08-31,MinVar,SPY,0.0
2012-08-31,MinVar,TIP,3.046261544605353e-18
2012-08-31,MinVar,TLT,0.0
2012-08-31,MinVar,VTI,0.0
2012-08-31,MinVar,XLB,3.425949133066534e-19
2012-08-31,MinVar,XLE,2.2016370121391807e-18
2012-08-31,MinVar,XLF,4.2641384303530303e-19
2012-08-31,MinVar,XLI,0.0
2012-08-31,MinVar,XLK,0.037328127632238584
2012-08-31,MinVar,XLP,7.265736327872924e-19
2012-08-31,MinVar,XLU,0.011909464710027724
2012-08-31,MinVar,XLV,0.0
2012-08-31,MinVar,XLY,1.2703929945305717e-19
2012-08-31,DRP,AGG,0.04987413307855984
2012-08-31,DRP,IEF,0.06272036687621563
2012-08-31,DRP,IJH,0.007859116260655259
2012-08-31,DRP,IJJ,0.007583034068094441
2012-08-31,DRP,ITOT,0.008515330839797022
2012-08-31,DRP,IVV,0.008829333514597663
2012-08-31,DRP,IWB,0.008639480891886174
2012-08-31,DRP,IWD,0.008058614811116197
2012-08-31,DRP,IWF,0.009140956324701148
2012-08-31,DRP,IWM,0.007457880267339824
2012-08-31,DRP,IWN,0.007114752204987287
2012-08-31,DRP,IWO,0.007579811837778721
2012-08-31,DRP,LQD,0.021503622724329353
2012-08-31,DRP,SHY,0.6132101112056175
2012-08-31,DRP,SPY,0.008751462705782871
2012-08-31,DRP,TIP,0.02867530641602868
2012-08-31,DRP,TLT,0.04072630204598176
2012-08-31,DRP,VTI,0.008534884869473335
2012-08-31,DRP,XLB,0.0067290117970656635
2012-08-31,DRP,XLE,0.008924533797716239
2012-08-31,DRP,XLF,0.005507429366667796
2012-08-31,DRP,XLI,0.006683621670294091
2012-08-31,DRP,XLK,0.009734492575929484
2012-08-31,DRP,XLP,0.013141649366598722
2012-08-31,DRP,XLU,0.015166502516379408
2012-08-31,DRP,XLV,0.011672154380082993
2012-08-31,DRP,XLY,0.0076661035863227695
2012-08-31,MinCVaR,AGG,0.0
2012-08-31,MinCVaR,IEF,0.0
2012-08-31,MinCVaR,IJH,0.0
2012-08-31,MinCVaR,IJJ,0.0
2012-08-31,MinCVaR,ITOT,0.0
2012-08-31,MinCVaR,IVV,0.0
2012-08-31,MinCVaR,IWB,0.0
2012-08-31,MinCVaR,IWD,0.0
2012-08-31,MinCVaR,IWF,0.0
2012-08-31,MinCVaR,IWM,0.0
2012-08-31,MinCVaR,IWN,0.0
2012-08-31,MinCVaR,IWO,0.0
2012-08-31,MinCVaR,LQD,0.0
2012-08-31,MinCVaR,SHY,0.9354453246022962
2012-08-31,MinCVaR,SPY,0.0
2012-08-31,MinCVaR,TIP,0.0
2012-08-31,MinCVaR,TLT,0.0
2012-08-31,MinCVaR,VTI,0.0
2012-08-31,MinCVaR,XLB,0.0
2012-08-31,MinCVaR,XLE,0.0
2012-08-31,MinCVaR,XLF,0.0
2012-08-31,MinCVaR,XLI,0.0
2012-08-31,MinCVaR,XLK,0.06354414977147099
2012-08-31,MinCVaR,XLP,0.0
2012-08-31,MinCVaR,XLU,0.001010525626232789
2012-08-31,MinCVaR,XLV,0.0
2012-08-31,MinCVaR,XLY,0.0
2012-08-31,MinCVaR_Cap,AGG,0.3999999999999999
2012-08-31,MinCVaR_Cap,IEF,0.10546070054616954
2012-08-31,MinCVaR_Cap,IJH,0.0
2012-08-31,MinCVaR_Cap,IJJ,0.0
2012-08-31,MinCVaR_Cap,ITOT,0.0
2012-08-31,MinCVaR_Cap,IVV,0.0
2012-08-31,MinCVaR_Cap,IWB,0.0
2012-08-31,MinCVaR_Cap,IWD,0.0
2012-08-31,MinCVaR_Cap,IWF,0.0
2012-08-31,MinCVaR_Cap,IWM,0.0
2012-08-31,MinCVaR_Cap,IWN,0.0
2012-08-31,MinCVaR_Cap,IWO,0.0
2012-08-31,MinCVaR_Cap,LQD,0.0343609253168886
2012-08-31,MinCVaR_Cap,SHY,0.3999999999999999
2012-08-31,MinCVaR_Cap,SPY,0.0
2012-08-31,MinCVaR_Cap,TIP,0.01213775117415288
2012-08-31,MinCVaR_Cap,TLT,0.0
2012-08-31,MinCVaR_Cap,VTI,0.0
2012-08-31,MinCVaR_Cap,XLB,0.0
2012-08-31,MinCVaR_Cap,XLE,0.0
2012-08-31,MinCVaR_Cap,XLF,0.0
2012-08-31,MinCVaR_Cap,XLI,0.0
2012-08-31,MinCVaR_Cap,XLK,0.0
2012-08-31,MinCVaR_Cap,XLP,0.0
2012-08-31,MinCVaR_Cap,XLU,0.04804062296278914
2012-08-31,MinCVaR_Cap,XLV,0.0
2012-08-31,MinCVaR_Cap,XLY,0.0
2012-09-30,EqualWeight,AGG,0.037037037037037035
2012-09-30,EqualWeight,IEF,0.037037037037037035
2012-09-30,EqualWeight,IJH,0.037037037037037035
2012-09-30,EqualWeight,IJJ,0.037037037037037035
2012-09-30,EqualWeight,ITOT,0.037037037037037035
